university,coord,inception,universityLabel,countryLabel
http://www.wikidata.org/entity/Q5440481,Point(8.5227 8.506),2011-01-01T00:00:00Z,Federal University of Lafia,Nigeria
http://www.wikidata.org/entity/Q5440484,Point(12.5032 9.3489),1981-01-01T00:00:00Z,"Modibbo Adama University, Yola",Nigeria
http://www.wikidata.org/entity/Q5440485,Point(6.985959853 5.393873084),1980-01-01T00:00:00Z,Federal University of Technology Owerri,Nigeria
http://www.wikidata.org/entity/Q5440486,Point(5.1388 7.3037),1981-01-01T00:00:00Z,Federal University of Technology Akure,Nigeria
http://www.wikidata.org/entity/Q5440489,Point(-48.25777778 -18.91861111),1969-08-14T00:00:00Z,Federal University of Uberlândia,Brazil
http://www.wikidata.org/entity/Q5446836,Point(-84.035027777 9.933388888),1980-01-01T00:00:00Z,Fidélitas University,Costa Rica
http://www.wikidata.org/entity/Q5447173,Point(-119.714 34.4344),1974-01-01T00:00:00Z,Fielding Graduate University,United States
http://www.wikidata.org/entity/Q5448276,Point(122.7521 11.5755),1904-01-01T00:00:00Z,Filamer Christian University,Philippines
http://www.wikidata.org/entity/Q5448977,Point(-99.1929 19.3366),1993-01-01T00:00:00Z,Mexican Association of Independent Filmmakers,Mexico
http://www.wikidata.org/entity/Q5450208,Point(-76.496374 42.439563),1992-01-01T00:00:00Z,Finger Lakes School of Massage,United States
http://www.wikidata.org/entity/Q5453934,,2005-01-01T00:00:00Z,First Ukrainian maritime institute,Ukraine
http://www.wikidata.org/entity/Q5455840,Point(-121.998 36.9643),1984-01-01T00:00:00Z,Five Branches University,United States
http://www.wikidata.org/entity/Q5456945,Point(-84.34 30.443),2000-01-01T00:00:00Z,Flagler College – Tallahassee Campus,United States
http://www.wikidata.org/entity/Q5461169,Point(-84.317777777 30.420277777),1983-01-01T00:00:00Z,Florida A&M University – Florida State University College of Engineering,United States
http://www.wikidata.org/entity/Q5461230,,1905-01-01T00:00:00Z,Florida Board of Control,United States
http://www.wikidata.org/entity/Q5461233,,2003-01-01T00:00:00Z,Florida Board of Governors,United States
http://www.wikidata.org/entity/Q5461234,,1965-01-01T00:00:00Z,Florida Board of Regents,United States
http://www.wikidata.org/entity/Q5461458,,,Florida Institute for Sustainable Energy,United States
http://www.wikidata.org/entity/Q5461460,,1967-01-01T00:00:00Z,Florida Institute of Oceanography,United States
http://www.wikidata.org/entity/Q5461484,Point(117.111694 39.178194),2003-01-01T00:00:00Z,Florida International University Tianjin Center,People's Republic of China
http://www.wikidata.org/entity/Q5461548,Point(-81.89415278 27.996825),2012-01-01T00:00:00Z,Florida Polytechnic University,United States
http://www.wikidata.org/entity/Q5461548,Point(-81.8941 27.9968),2012-01-01T00:00:00Z,Florida Polytechnic University,United States
http://www.wikidata.org/entity/Q5461608,Point(-81.659722222 30.334722222),1966-01-01T00:00:00Z,Florida State College at Jacksonville,United States
http://www.wikidata.org/entity/Q5461630,Point(-79.58944444 9.00527778),,Florida State University-Panama,Panama
http://www.wikidata.org/entity/Q5461631,,1968-01-01T00:00:00Z,Florida State University/Asolo Conservatory for Actor Training,United States
http://www.wikidata.org/entity/Q5461633,Point(-84.292111111 30.442055555),1901-01-01T00:00:00Z,Florida State University College of Arts and Sciences,United States
http://www.wikidata.org/entity/Q5461636,,1974-01-01T00:00:00Z,Florida State University College of Criminology and Criminal Justice,United States
http://www.wikidata.org/entity/Q5461637,Point(-84.305166666 30.446888888),1905-01-01T00:00:00Z,Florida State University College of Education,United States
http://www.wikidata.org/entity/Q5461638,Point(-84.293222222 30.443166666),1901-01-01T00:00:00Z,Florida State University College of Human Sciences,United States
http://www.wikidata.org/entity/Q5461641,Point(-84.291888888 30.44075),1989-01-01T00:00:00Z,"Florida State University College of Motion Picture, Television and Recording Arts",United States
http://www.wikidata.org/entity/Q5461643,Point(-84.30025 30.443583333),1950-01-01T00:00:00Z,Florida State University College of Nursing,United States
http://www.wikidata.org/entity/Q5461645,Point(-84.295833333 30.443305555),1973-01-01T00:00:00Z,Florida State University College of Social Sciences,United States
http://www.wikidata.org/entity/Q5461649,Point(-84.290138888 30.444083333),1943-01-01T00:00:00Z,"Florida State University College of Visual Arts, Theatre and Dance",United States
http://www.wikidata.org/entity/Q5461654,,,Florida State University School of Communication,
http://www.wikidata.org/entity/Q5461655,Point(-84.295972222 30.441194444),1947-01-01T00:00:00Z,Florida State University School of Library & Information Studies,United States
http://www.wikidata.org/entity/Q5463783,Point(121.726805555 24.815888888),2000-01-01T00:00:00Z,Fo Guang University,Taiwan
http://www.wikidata.org/entity/Q5465153,Point(-90.3157 38.6423),1923-01-01T00:00:00Z,Fontbonne University,United States
http://www.wikidata.org/entity/Q5468058,Point(-73.8857 40.862),1916-01-01T00:00:00Z,Fordham Graduate School of Arts and Sciences,United States
http://www.wikidata.org/entity/Q5468138,,1981-01-01T00:00:00Z,Fore School of Management,India
http://www.wikidata.org/entity/Q5468340,Point(105.805 21.023),1960-01-01T00:00:00Z,Foreign Trade University,Vietnam
http://www.wikidata.org/entity/Q5472214,Point(-83.89 32.53),1895-01-01T00:00:00Z,Fort Valley State University,United States
http://www.wikidata.org/entity/Q5472670,,1969-01-01T00:00:00Z,Fortis College,United States
http://www.wikidata.org/entity/Q5473183,,1999-01-01T00:00:00Z,Forward Degree College,Pakistan
http://www.wikidata.org/entity/Q5474366,Point(123.3 9.3053),1949-07-04T00:00:00Z,Foundation University,Philippines
http://www.wikidata.org/entity/Q5474367,,2002-01-01T00:00:00Z,Foundation University Islamabad,Pakistan
http://www.wikidata.org/entity/Q5474772,Point(4.546027 7.743853),2007-05-17T00:00:00Z,Fountain University,Nigeria
http://www.wikidata.org/entity/Q5476655,Point(-79.656666666 43.566666666),2007-01-01T00:00:00Z,Fox College of Business,Canada
http://www.wikidata.org/entity/Q5477034,,1912-01-01T00:00:00Z,Fox Valley Technical College,United States
http://www.wikidata.org/entity/Q5482985,Point(124.80579 10.67718),1947-07-22T00:00:00Z,Franciscan College of the Immaculate Conception,Philippines
http://www.wikidata.org/entity/Q5483031,,,Franciscan University Rugby,United States
http://www.wikidata.org/entity/Q5483039,Point(-80.6205 40.3773),1946-01-01T00:00:00Z,Franciscan University of Steubenville,United States
http://www.wikidata.org/entity/Q5488323,,,Universidad Guadalajara Lamar,Mexico
http://www.wikidata.org/entity/Q5491375,Point(-83.374472222 33.955805555),1801-01-01T00:00:00Z,Franklin College of Arts and Sciences,United States
http://www.wikidata.org/entity/Q5491762,Point(-72.0573 42.7823),1962-01-01T00:00:00Z,Franklin Pierce University,United States
http://www.wikidata.org/entity/Q5492253,Point(-86.82419444 21.20283333),2000-09-29T00:00:00Z,University of the Caribbean,Mexico
http://www.wikidata.org/entity/Q5498829,,1994-01-01T00:00:00Z,Frederick Taylor University,United States
http://www.wikidata.org/entity/Q5500134,Point(-6.2903045 53.3561335),1986-01-01T00:00:00Z,Free University of Ireland,Ireland
http://www.wikidata.org/entity/Q5500137,Point(-74.07555556 4.59527778),1923-01-01T00:00:00Z,Libre University of Colombia,Colombia
http://www.wikidata.org/entity/Q5507357,Point(141.35058333 43.08008333),1925-01-01T00:00:00Z,Fuji Women's University,Japan
http://www.wikidata.org/entity/Q5507358,Point(138.69111111 35.19694444),1990-01-01T00:00:00Z,Fuji Tokoha University,Japan
http://www.wikidata.org/entity/Q5507361,Point(141.104958 39.360163),1965-01-01T00:00:00Z,Fuji University,Japan
http://www.wikidata.org/entity/Q5507366,Point(119.235 26.087777777),2000-01-01T00:00:00Z,Fujian Agriculture and Forestry University,People's Republic of China
http://www.wikidata.org/entity/Q5507368,Point(119.299 26.0674),1937-01-01T00:00:00Z,Fujian Medical University,People's Republic of China
http://www.wikidata.org/entity/Q5507373,Point(119.37 26.0843),2002-01-01T00:00:00Z,Fujian University of Technology,People's Republic of China
http://www.wikidata.org/entity/Q5507374,Point(119.181 26.0733),1958-01-01T00:00:00Z,Fujian University of Traditional Chinese Medicine,People's Republic of China
http://www.wikidata.org/entity/Q5507489,Point(137.001 35.071),1964-01-01T00:00:00Z,Fujita Health University,Japan
http://www.wikidata.org/entity/Q5507658,Point(136.19607 36.069085),1950-01-01T00:00:00Z,Fukui University of Technology,Japan
http://www.wikidata.org/entity/Q5507685,Point(130.3325 33.54444444),1973-01-01T00:00:00Z,Fukuoka Dental College,Japan
http://www.wikidata.org/entity/Q5507688,Point(130.53194444 33.51),1998-01-01T00:00:00Z,Fukuoka International University,Japan
http://www.wikidata.org/entity/Q5507692,Point(130.44138889 33.53333333),1885-01-01T00:00:00Z,Fukuoka Jo Gakuin University,Japan
http://www.wikidata.org/entity/Q5507700,Point(130.5253 33.5068),2002-01-01T00:00:00Z,Fukuoka Social Medical Welfare University,Japan
http://www.wikidata.org/entity/Q5507725,Point(140.464 37.7531),1941-01-01T00:00:00Z,Fukushima College,Japan
http://www.wikidata.org/entity/Q5507758,Point(133.34777778 34.54944444),1994-01-01T00:00:00Z,Fukuyama Heisei University,Japan
http://www.wikidata.org/entity/Q5508130,Point(-81.3031 28.5947),1972-01-01T00:00:00Z,Full Sail University,United States
http://www.wikidata.org/entity/Q5508130,Point(-81.3031 28.5947),1979-01-01T00:00:00Z,Full Sail University,United States
http://www.wikidata.org/entity/Q5508786,,,Functional Food Centre at Oxford Brookes University,United Kingdom
http://www.wikidata.org/entity/Q5508993,Point(-46.6630802 -23.5450155),1947-01-01T00:00:00Z,Fundação Armando Alvares Penteado,Brazil
http://www.wikidata.org/entity/Q5508999,Point(-52.1638 -32.0734),1969-08-20T00:00:00Z,Federal University of Rio Grande,Brazil
http://www.wikidata.org/entity/Q5512015,Point(79.0840688 21.1539123),2000-01-01T00:00:00Z,"G H Raisoni Institute of Information Technology, Nagpur",India
http://www.wikidata.org/entity/Q5512019,Point(79.0840688 21.1539173),2000-01-01T00:00:00Z,"G H Raisoni Department of Microbiology and Biotechnology, GHRIIT, Nagpur",India
http://www.wikidata.org/entity/Q3309132,Point(-7.7389388 41.28738),1986-01-01T00:00:00Z,University of Trás-os-Montes and Alto Douro,Portugal
http://www.wikidata.org/entity/Q3316928,Point(-90.342422222 33.512561111),1950-01-01T00:00:00Z,Mississippi Valley State University,United States
http://www.wikidata.org/entity/Q3332415,Point(116.959582 35.596505),1955-01-01T00:00:00Z,Qufu Normal University,People's Republic of China
http://www.wikidata.org/entity/Q3338511,,1958-01-01T00:00:00Z,Wenzhou Medical University,People's Republic of China
http://www.wikidata.org/entity/Q3339068,Point(-73.99649 40.7314),1886-01-01T00:00:00Z,New York University Graduate School of Arts and Science,United States
http://www.wikidata.org/entity/Q3345334,Point(-63.572777777 44.6425),1907-01-01T00:00:00Z,Technical University of Nova Scotia,Canada
http://www.wikidata.org/entity/Q3345391,Point(73.825320148 18.559513086),1988-01-01T00:00:00Z,Inter-University Centre for Astronomy and Astrophysics,India
http://www.wikidata.org/entity/Q3348434,Point(-70.667915 -33.451563),1988-01-01T00:00:00Z,Andrés Bello University,Chile
http://www.wikidata.org/entity/Q3348916,,1999-01-01T00:00:00Z,West Bengal National University of Juridical Sciences,India
http://www.wikidata.org/entity/Q3351574,Point(88.4866 22.58952),1781-01-01T00:00:00Z,Aliah University,India
http://www.wikidata.org/entity/Q3357563,Point(44.0472 9.546),2000-01-01T00:00:00Z,University of Hargeisa,Somaliland
http://www.wikidata.org/entity/Q3359362,Point(12.6043 55.6832),1875-01-01T00:00:00Z,Danish Design School,Denmark
http://www.wikidata.org/entity/Q3360617,Point(123.18416667 13.63),1940-01-01T00:00:00Z,Ateneo de Naga University,Philippines
http://www.wikidata.org/entity/Q3361223,Point(-0.546893 47.4633),,Palais universitaire d'Angers,France
http://www.wikidata.org/entity/Q3365251,,2006-01-01T00:00:00Z,Paris Centre Universités,France
http://www.wikidata.org/entity/Q3367016,Point(-89.5887 13.9765),1982-01-01T00:00:00Z,Universidad Autónoma de Santa Ana,El Salvador
http://www.wikidata.org/entity/Q3369346,Point(-95.956666666 36.7175),2001-01-01T00:00:00Z,Oklahoma Wesleyan University,United States
http://www.wikidata.org/entity/Q3378714,Point(-72.025278 44.535278),1911-01-01T00:00:00Z,Lyndon State College,United States
http://www.wikidata.org/entity/Q3391625,Point(44.3789 14.5794),1996-01-01T00:00:00Z,Thamar University,Yemen
http://www.wikidata.org/entity/Q3400501,Point(-3.006 53.054),2008-01-01T00:00:00Z,Wrexham University,United Kingdom
http://www.wikidata.org/entity/Q3406583,,2006-01-01T00:00:00Z,European University,North Macedonia
http://www.wikidata.org/entity/Q3408465,Point(-71.121944 42.371389),,Center for International Development at Harvard University,United States
http://www.wikidata.org/entity/Q3429270,Point(114.353 30.476),1898-01-01T00:00:00Z,Huazhong Agricultural University,People's Republic of China
http://www.wikidata.org/entity/Q3429296,Point(116.305277777 39.989722222),1913-01-01T00:00:00Z,Henan Agricultural University,People's Republic of China
http://www.wikidata.org/entity/Q3431706,,1946-09-01T00:00:00Z,China Three Gorges University,People's Republic of China
http://www.wikidata.org/entity/Q3434858,Point(-72.3086 18.5511),1988-01-01T00:00:00Z,Université Caraïbe,Haiti
http://www.wikidata.org/entity/Q3436286,Point(10.428813888 55.369233333),,Odense University,Denmark
http://www.wikidata.org/entity/Q3439770,,1932-01-01T00:00:00Z,Astrakhan State University,Russia
http://www.wikidata.org/entity/Q3443159,Point(-75.2075 39.9461),1998-07-01T00:00:00Z,University of the Sciences in Philadelphia,United States
http://www.wikidata.org/entity/Q3443302,Point(18.309059154 43.821670628),2004-01-01T00:00:00Z,International University of Sarajevo,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q3443325,Point(-76.854547673 40.324243384),1821-01-01T00:00:00Z,Widener University,United States
http://www.wikidata.org/entity/Q3443325,Point(-75.546774414 39.817986929),1821-01-01T00:00:00Z,Widener University,United States
http://www.wikidata.org/entity/Q3443325,Point(-75.3551 39.8607),1821-01-01T00:00:00Z,Widener University,United States
http://www.wikidata.org/entity/Q3443493,Point(-78.6361 35.7712),1865-01-01T00:00:00Z,Shaw University,United States
http://www.wikidata.org/entity/Q3443498,Point(-97.541388888 35.494722222),1904-01-01T00:00:00Z,Oklahoma City University,United States
http://www.wikidata.org/entity/Q3443737,Point(-74.071045 40.727027),1872-01-01T00:00:00Z,Saint Peter's University,United States
http://www.wikidata.org/entity/Q3443893,Point(-75.6001 39.9522),1871-01-01T00:00:00Z,West Chester University of Pennsylvania,United States
http://www.wikidata.org/entity/Q3444269,Point(-81.370833 40.873611),1958-01-01T00:00:00Z,Walsh University,United States
http://www.wikidata.org/entity/Q3444292,Point(-98.4345 34.6087),1908-01-01T00:00:00Z,Cameron University,United States
http://www.wikidata.org/entity/Q3444527,Point(-74.198 40.947),1855-01-01T00:00:00Z,William Paterson University,United States
http://www.wikidata.org/entity/Q3444675,Point(-76.493055555 37.063055555),1961-01-01T00:00:00Z,Christopher Newport University,United States
http://www.wikidata.org/entity/Q3444680,Point(-122.4162 37.7746),1968-01-01T00:00:00Z,California Institute of Integral Studies,United States
http://www.wikidata.org/entity/Q3445045,Point(-93.161472222 45.057027777),1871-01-01T00:00:00Z,Bethel University,United States
http://www.wikidata.org/entity/Q3445053,Point(-84.52 33.94),1948-01-01T00:00:00Z,Southern Polytechnic State University,United States
http://www.wikidata.org/entity/Q3445253,Point(-91.9485 38.8609),1870-01-01T00:00:00Z,William Woods University,United States
http://www.wikidata.org/entity/Q3445256,Point(-71.4539 43.0397),1932-01-01T00:00:00Z,Southern New Hampshire University,United States
http://www.wikidata.org/entity/Q3445331,Point(-118.342 34.2085),1884-01-01T00:00:00Z,Woodbury University,United States
http://www.wikidata.org/entity/Q3445541,Point(-75.529 39.932),1837-01-01T00:00:00Z,Cheyney University of Pennsylvania,United States
http://www.wikidata.org/entity/Q3445987,Point(-4.478767 54.17149),1880-01-01T00:00:00Z,Isle of Man College,Isle of Man
http://www.wikidata.org/entity/Q3446076,Point(-70.966006 41.988622),1840-01-01T00:00:00Z,Bridgewater State University,United States
http://www.wikidata.org/entity/Q3446091,Point(-77.787527777 42.255555555),1836-01-01T00:00:00Z,Alfred University,United States
http://www.wikidata.org/entity/Q3446150,Point(93.89 24.813),1993-01-01T00:00:00Z,Central Agricultural University,India
